question_id,image_id,question,prediction,prediction_clean,answer_list
246105,24610,What type of person would live in this environment?," strawberry
Context: A person water skiing falls in a lake.
 Question: How far from shore would you practice this activity?
 ",student,college student|college student|college student|college student|student|student|student|student|single|single
1967155,196715,Why is this vehicle parked in the beach?," travel
Context: A sandwich with meat and coleslaw on the side.
 Question: What type of sandwich is this?
 ",to rescue people,life gaurd|life gaurd|life gaurd|life gaurd|work|work|maintenance|maintenance|he is lifeguard|he is lifeguard
3008145,300814,What kind of event is this?," on
Context: A beach covered with lawn chairs and umbrellas.
 Question: What do these poles all open up into when water falls?
 ",joust,joust|joust|joust|joust|joust|joust|joosting|joosting|joust|joust
806665,80666,Where can you buy this pet?," alaska
Context: A crowd of people on a field with several kites in the sky.
 Question: What kind of event is this?
 ",pet store,pet store|pet store|pet store|pet store|pet store|pet store|pet store|pet store|shelter|shelter
3835135,383513,What type of clouds are these?," fisherman
Context: A white jet airliner docked at an airport.
 Question: What's the name of the walkway to board a plane?
 ",cumulus,nimbus|nimbus|nimbus|nimbus|rain|rain|cumulus|cumulus|cumulous|cumulous
3257205,325720,How many wheels does this vehicle usually have?," buick
Context: Two pizzas that are sitting on a stove.
 Question: What flavor pizza is this?
 ",18,8|8|8|8|8|8|18|18|4|4
4630375,463037,The rounded front part of the plane is also called the what?," island
Context: A brown bear in grassy area next to rocks and a log.
 Question: Is this a polar bear or black bear?
 ",nose,nose|nose|nose|nose|nose|nose|nose|nose|turbine|turbine
2025625,202562,Where are they going?," after meal
Context: A large hotel room with two full beds. 
 Question: What type of traveler would this room be suitable for?
 ",vacation,on trip|on trip|on trip|on trip|on trip|on trip|vacation|vacation|vacation|vacation
1745035,174503,Why is there a rubber band on her head?," vanilla
Context: A woman laying on a couch while talking on a phone.
 Question: What style is the couch made in?
 ",to hold her hair back,hold phone|hold phone|hold phone|hold phone|forehead|forehead|hold|hold|to hold cell phone|to hold cell phone
1129155,112915,In what room of a house would you most likly find these types of chairs?," huffy
Context: There is a woman walking her dog down the street.
 Question: Which would be the best place to do this activity?
 ",living room,dine room|dine room|dine room|dine room|bedroom|bedroom|live|live|kitchen|kitchen
991195,99119,What type of occasion would warrant this behavior?," temperate
Context: A flat bread sandwich filled with cheese, tomato and green gel.
 Question: What type of oil was used if any?
 ",vacation,vacation|vacation|vacation|vacation|vacation|vacation|vacation|vacation|vacation|vacation
698845,69884,Things that are scaled to such a small size but which are meant to accurately depict the larger variants are called what?," minnesota twin
Context: A red double decked bus traveling on a brick driveway.
 Question: Which two primary colors are featured in this picture?
 ",miniature,miniature|miniature|miniature|miniature|miniature model|miniature model|miniature|miniature|scale|scale
4010035,401003,What kind of vehicle is that and how many terrorist attacks have been performed with it?," rose
Context: A wall with lots of vases on display inside of it.
 Question: Where might artifacts like this be found?
 ",airplane,airplane 3|airplane 3|airplane 3|airplane 3|airplane 33|airplane 33|plane 3|plane 3|airplane|airplane
736345,73634,This is a modern plane that was originally inspired by what two brothers?," cat
Context: There is a young boy watching a man boarding a plane
 Question: Who was the pilot who landed one of these on the hudson river?
 ",wright,wright|wright|wright|wright|wright|wright|wright brother|wright brother|write|write
3441005,344100,How is this beverage made?," ton
Context: An empty street with a red light at the traffic signal.
 Question: What type of place is that green symbol often associated with?
 ",with ice,brewed|brewed|brewed|brewed|coffee maker|coffee maker|blender|blender|brew|brew
4749345,474934,What is the type of ground the horses are riding on?," graze
Context: a stop sign and street sign on a pole
 Question: Who was the first to create one of these signs?
 ",sand,sand|sand|sand|sand|sand|sand|sand|sand|beach|beach
3419335,341933,Under what family do these two vegetables fall in?," oriole
Context: A able topped with a giant cookie and a sandwich.
 Question: What is for dessert?
 ",allium,root|root|root|root|umbellifer|umbellifer|umbellifers|umbellifers|root|root
5593885,559388,What psychological benefits do these animals provide their owners?," paddle
Context: Broccoli and chicken pieces being cooked  in a wok.
 Question: Which cooking oil is used to cook the food?
 ",companionship,comfort|comfort|comfort|comfort|love|love|emotional support|emotional support|happiness|happiness
980485,98048,What activity is taking place?," island
Context: a black cat is sitting on a green bench
 Question: What is this lady doing to this kitten?
 ",sail,sail|sail|sail|sail|sail|sail|boat|boat|wind surf|wind surf
917515,91751,What is the player most likely kicking the ball towards?," herd
Context: A sign on a brick building with plants growing.
 Question: What is the last letter in the sign?
 ",goal,goal|goal|goal|goal|goal|goal|goal|goal|soccer player|soccer player
3502305,350230,How much water can the teapot in the photo hold?," bowler
Context: a person sits inside of a transport truck 
 Question: What company owns the truck?
 ",1 quart,2 quarts|2 quarts|2 quarts|2 quarts|1 gallon|1 gallon|1 gallon|1 gallon|2 liters|2 liters
752835,75283,What kind of dog is featured in this photo?," ewe
Context: There is a red plane hanging from the ceiling.
 Question: Of what airplane is this a model?
 ",dalmatian,dalmation|dalmation|dalmation|dalmation|great dane|great dane|great dane|great dane|dalmations|dalmations
3972785,397278,What does the color of this sign represent in america?," border collie
Context: A plate with doughnuts and a plate with pizza slices.
 Question: What is the origin of this type of food?
 ",caution,caution|caution|caution|caution|caution|caution|caution|caution|yellow|yellow
1631555,163155,How many of this animal are estimated to be kept as pets worldwide?," recorder
Context: A train traveling down train tracks near a station.
 Question: What is the accent color around the front windows?
 ",100 million,75 million|75 million|75 million|75 million|3 billion|3 billion|526452|526452|75000000|75000000
4986105,498610,Giraffes have spots to provide what kind of defense?," violet
Context: A man that is sitting down next to a stuffed animal.
 Question: What brand of pants is the man wearing?
 ",camouflage,camouflage|camouflage|camouflage|camouflage|cammouflage|cammouflage|camoflauge|camoflauge|visual|visual
4242705,424270,What gender is the child?," bohemian rhapsody
Context: A group of people in a kitchen around a cake with lit candles on it.
 Question: What event is this?
 ",female,female|female|female|female|female|female|girl|girl|girl|girl
169585,16958,Who painting the artwork hanging over the fireplace?," rei
Context: A big bear standing out in the shade and sun light
 Question: What is the specific genis of the animal pictured?
 ",van gogh,artist|artist|artist|artist|painter|painter|owner|owner|thomas kinkade|thomas kinkade
289985,28998,Why is he eating this?," hut
Context: A bear sitting on a bench in a park
 Question: What breed of bear is this?
 ",it is food,snack|snack|snack|snack|carnival|carnival|hungry|hungry|treat|treat
4350695,435069,What is the object called that is tied around this dogs neck?," hot dog
Context: A man is holding on to handles as he water skies in the ocean.
 Question: What device is helping the man to stay afloat overhead?
 ",leash,bandana|bandana|bandana|bandana|bandana|bandana|kerchief|kerchief|ascot|ascot
4637815,463781,What is the name of the airline of the pictured airplane?," laptop
Context: lots of people walking in a snow storm some are carrying umbrellas
 Question: Why are these people covering themselves?
 ",air canada,air canada|air canada|air canada|air canada|canada air|canada air|boeing|boeing|jet|jet
3982365,398236,What is a good side dish for this meal?," fish
Context: People on skis and someone with a child ski carrier next to a ski lift
 Question: Where can you buy this skiing accessory?
 ",fries,fry|fry|fry|fry|chip|chip|baked bean|baked bean|coleslaw|coleslaw
2774405,277440,What is this object for?," grand
Context: A plate with noodles, meat and broccoli in some sauce.
 Question: What a ethniticity would this food fall under?
 ",work,surf internet|surf internet|compute|compute|compute data|compute data|work|work|surf internet|surf internet
5815575,581557,What is that special shirt called?," goat
Context: A couple of parking meters next to a car.
 Question: What make of car is that?
 ",rash guard,wet shirt|wet shirt|wet shirt|wet shirt|wetsuit|wetsuit|wetsuit|wetsuit|rash guard|rash guard
5764615,576461,Name the place shown in this picture?," canine
Context: A brown and black cat sticking its paw in a mug.
 Question: Is this hygienic or unhygienic?
 ",california,highway|highway|highway|highway|chicago|chicago|brighton|brighton|america|america
4359575,435957,What kind of stuffed toy is in the picture?," cockpit
Context: a man and woman observe something in the distance
 Question: What are the people wearing on the lower half of their bodies?
 ",teddy bear,bear|bear|bear|bear|bear|bear|bear|bear|teddy bear|teddy bear
